id_bem,identifica,co_iphan,no_logrado,nu_logrado,id_naturez,ds_naturez,codigo_iph,id_classif,ds_classif,id_tipo_be,ds_tipo_be,sg_tipo_be,sintese_be,dt_cadastr
17266,Vão Grande da Cabeceira,TO1721000BAST00047,Paredão da Serra em frente à cidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17267,Água Fria 11,TO1721000BAST00048,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17268,Água Fria 10,TO1721000BAST00049,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17269,Brejo Comprido 10,TO1721000BAST00050,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17293,Água Fria 3,TO1721000BAST00074,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17270,Brejo Comprido 8,TO1721000BAST00051,"Propriedade vizinha à Chácara Santa Izabel, bem embaixo da linha de transmissão. Margem es...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17271,Brejo Comprido 7,TO1721000BAST00052,"Propriedade vizinha à Chácara Santa Izabel, bem embaixo da linha de transmissão . Margem e...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17272,Brejo Comprido 9,TO1721000BAST00053,Setor leste,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17273,Brejo Comprido 6,TO1721000BAST00054,"Chácara Santa Izabel, Brejo Comprido",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17274,Água Fria 13,TO1721000BAST00055,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17281,Água Fria 22,TO1721000BAST00062,Marem direita do córrego Água Fria,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17275,Brejo Comprido 3,TO1721000BAST00056,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17276,Brejo Comprido 4,TO1721000BAST00057,"Área de cabeceira do córrego Brejo Comprido, margem direita do rio Tocantins",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17277,Brejo Comprido 1,TO1721000BAST00058,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17278,Água Fria 19,TO1721000BAST00059,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17279,Brejo Comprido 5,TO1721000BAST00060,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17280,Água Fria 23,TO1721000BAST00061,Barra do Água Fria com um pequeno afluente em sua margem direita,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17282,Água Fria 21,TO1721000BAST00063,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17284,Água Fria 24,TO1721000BAST00065,Fazenda Arizona,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17285,Água Fria 17,TO1721000BAST00066,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17286,Água Fria 18,TO1721000BAST00067,Margem direita do córrego Água Fria,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17287,Água Fria 14,TO1721000BAST00068,"Bacia do Água Fria, margem esquerda",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17288,Água Fria 20,TO1721000BAST00069,Margem direita do córrego Água Fria,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17302,Taquarussu 1,TO1721000BAST00083,Fazenda Palmeira,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17303,bela vista,TO1721000BAST00084,to rumo à buritirana primeirra entrada ápos a cachoiera roncadeira,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17304,Taquarussu 2,TO1721000BAST00085,Fazenda Cachoeira,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17305,Sítio Bom Jesus,TO1721000BAST00086,Margem direita do Córrego Macacão e margem esquerda do eixo da estrada atual e da feitura ...,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17306,Santo Antônio 5,TO1716604BAST00001,Fazenda do Carioca,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17307,Santo Antônio 3,TO1716604BAST00002,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17308,Santa Tereza 1,TO1716604BAST00003,Fazenda Santa Tereza,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17309,Santo Antônio 1,TO1716604BAST00004,Fazenda entre Rios,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17310,Santo Antônio 2,TO1716604BAST00005,Fazenda Entre Rios,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17311,São Miguel 2,TO1716604BAST00006,Margem direita do Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17312,São Miguel 1,TO1716604BAST00007,O sítio localiza-se nas proximidades do travessão de São Miguel e da ponte sob o rio Tocan...,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17313,Belo Horizonte,TO1716604BAST00008,Fazenda Belo Horizonte,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17317,Arrozal,TO1718204BAST00005,Fazenda São Sebastião,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17318,Mangues III,TO1718204BAST00006,Agromangues,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17319,Monte de Pedra II,TO1718204BAST00007,Fazenda Vale do Paraíso,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17328,Puba 1,TO1718204BAST00016,"Margem esquerda do rio Tocantins, margem direita do brejo Puba",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17320,Monte de Pedra I,TO1718204BAST00008,Fazenda Vale do Paraiso,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17321,Pontal 1,TO1718204BAST00009,Fazenda Pontal ou Capivara,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17322,Pedra Preta 1,TO1718204BAST00010,"Margem esquerda do rio Tocantins, margem direita do córrego Pedra Preta.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17323,Pedra Preta 2,TO1718204BAST00011,Margem esquerda do rio Tocantins e margem esquerda do córrego Pedra Preta,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17324,Vitória 2,TO1718204BAST00012,"Margem esquerda do rio Tocantins, Fazenda Vitória",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17325,Matança 1,TO1718204BAST00013,"Margem esquerda do rio Tocantins, margem direita do córrego Matança.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17326,Cachimbo,TO1718204BAST00014,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17353,Engenho 1,TO1718204BAST00041,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17329,Estiva 2,TO1718204BAST00017,Margem esquerda do rio Tocantins/ margem esquerda do Brejo da Estiva,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17330,Estiva 3,TO1718204BAST00018,Margem esquerda do brejo Estiva e margem esquerda do rio Tocantins.,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17331,Caracol 1,TO1718204BAST00019,Margem esquerda do rio Tocantins Fazenda Mariza,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17332,Mangues 1,TO1718204BAST00020,"Margem esquerda do rio Tocantins, margem direita do rio Mangues - Fazenda Cristo Rei",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17333,Porteiras 4,TO1718204BAST00021,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17334,Capivara 4,TO1718204BAST00022,"Fazenda na margem direita do córrego Capivara, interior da mata, e margem esquerda do rio Tocantins",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17335,Molha 2,TO1718204BAST00023,"Cabeceira do ribeirão Molha, margem esquerda do rio Tocantins, entre Vila Graciosa e o rio Mangues.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17336,Porteiras 3,TO1718204BAST00024,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17337,Água Suja 7,TO1718204BAST00025,Córrego Água Suja,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17338,Lajes 3,TO1718204BAST00026,"Margem esquerda do rio Tocantins, margem direita do córrego Lajes",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17339,Porteiras 2,TO1718204BAST00027,"Bairro das Porteiras, margem esquerda do rio Tocantins, próximo à Vila Graciosa",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17340,Água Suja 6,TO1718204BAST00028,Córrego Água Suja,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17341,Porteiras 1,TO1718204BAST00029,Margem direita do córrego das Porteiras,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17342,Molha 1,TO1718204BAST00030,"Margem esquerda do rio Tocantins, entre Lagoinha e o rio Molha.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17343,Capivara 5,TO1718204BAST00031,"Margem esquerda do rio Tocantins, junto à estrada de acesso à Barrolândia",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17344,Capivara 2,TO1718204BAST00032,"Fazenda na margem esquerda do córrego Capivara,, amrgem esquerda do rio Tocantins",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17345,Vila Nova 1,TO1718204BAST00033,"Margem direita do rio Tocantins, próximo ao bairro de Vila Nova",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17346,Capivara,TO1718204BAST00034,"Chácara ao lado direito da rodovia TO-80, margem esquerda do rio Tocantins e direita do có...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17347,Lajes 2,TO1718204BAST00035,"Margem esquerda do rio Tocantins, margem esquerda do córrego Lajes, antiga Fazenda Lajes.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17348,Capivara 3,TO1718204BAST00036,"Bairro \""Molha\"", próximo à Vila Graciosa, na margem esquerda do rio Tocantins",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17349,Santa Luzia 4,TO1718204BAST00037,"Bairro Cabeceira Redonda, margem esquerda do Tocantins e direita do córrego Cabeceira Redonda",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17350,Lages,TO1718204BAST00038,Fazenda Santa Rita - foi desmembrada e a sede passou a chácara santa Rita,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17351,Engenho 2,TO1718204BAST00039,"Margem direita do rio Tocantins, margem esquerda do córrego do Engenho, onde a estrada (de...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17352,Areias,TO1718204BAST00040,Fazenda Areias,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17479,Sítio 49,TO1720259BAST00006,Fazenda Córrego das Pedras,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17480,Distrito de Apinajés,TO1720499BAST00001,Distrito de Apinajés,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17481,Apinajé 6,TO1720499BAST00002,Apinajés,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17482,Cemitério de Apinajés,TO1720499BAST00003,Distrito de Apinajés,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17483,Capela Nossa Senhora da Lapa,TO1720499BAST00004,Vila São Pedro,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17485,Formiga 10,TO1720655BAST00001,Fazenda Archer,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17486,Fazenda Landi,TO1720655BAST00002,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17508,Tocantínia,TO1721109BAST00001,A 200m da balsa que liga Tocantínia a Miracema,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17522,Gurgéia - Torre 658,TO1702109BAST00001,FAZENDA,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17523,Lontra I - Torre 607,TO1702109BAST00002,FAZENDA SANTA LUZIA,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17532,Campinas - Torre 20,TO1705508BAST00002,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17537,TORRE C-M 216 (ou 91.1),TO1709302BAST00004,FAZENDA SOLEDADE,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17538,TORRE C-M 227 (ou 95.3),TO1709302BAST00005,FAZENDA SÃO JOÃO,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17541,Olinda - Torre 730,TO1714880BAST00001,FAZENDA SANTA RITA,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17544,TORRE C-M 349 (ou 147.1),TO1718709BAST00008,FAZENDA SETE RIOS,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17579,Sítio Gurupi VII,TO1709500BAST00012,Fazenda Tanabi,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17580,RAPOSO I,TO1703008BAST00001,Fazenda Nova,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17581,RAPOSO II,TO1703008BAST00002,Chacará Katiane,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17582,Palmeirópolis 1,TO1715754BAST00008,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17583,Correntinho II,TO1713205BAST00048,Fazenda Chapéu,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17584,Cinco Irmãos I,TO1709500BAST00013,Fazenda Condomíneo Cinco Irmãos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17588,PEDRA DO INDIO,TO1700301BAST00004,Beira Rio,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17599,DUAS PRINCESAS,TO1703008BAST00003,fazenda Duas Princesas,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17600,PALMATUBA,TO1703008BAST00004,fazenda do Coco,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17601,SOLAR,TO1703008BAST00005,fazenda Solar dos Reis,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17602,REMANSO,TO1703008BAST00006,fazenda Remansão,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17603,DUAS CABECEIRAS,TO1703008BAST00007,Assentamento Duas Cabeceiras,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17604,SUSSUARANA,TO1703008BAST00008,fazenda Sussuarana,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17605,BARRA DO OURO IV,TO1703073BAST00001,Fazenda Binotto,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17606,BARRA DO OURO I,TO1703073BAST00002,fazenda Binotto,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17607,DA BARRA,TO1703073BAST00003,fazenda Cantinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17608,Barra do Ouro III,TO1703073BAST00004,Fazenda Ilha.,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17762,DARCINÓPOLIS I,TO1706506BAST00002,fazenda Alto Alegre,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17774,Abrigo Santa Helena,MA2104057BAST00001,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17775,SANTA HELENA II,MA2104057BAST00002,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17779,CABAL,TO1707702BAST00001,fazenda Carolina,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17780,TABULEIRO,TO1707702BAST00002,Chacará Três Marias,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17781,TARTARUGA,TO1707702BAST00003,fazenda Pequizeiro,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17782,PEDRAL II,TO1707702BAST00004,fazenda Matão,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17783,PEDRAL,TO1707702BAST00005,fazenmda Barra do Caracol,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17784,BARRANCO,TO1707702BAST00006,Fazenda Pé do Morro,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17785,SANGRADOR,TO1707702BAST00007,fazenda Grota Sangrador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17786,MONTE SANTO,TO1707702BAST00008,fazenda Monte Santo,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17787,LIMEIRA I,TO1707702BAST00009,região de Grotão,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17788,LIMEIRA II,TO1707702BAST00010,gleba da fazenda Monte Santo,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17789,BEIRADEIRO,TO1707702BAST00011,fazenda Água Boa,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17790,CORREDEIRA,TO1707702BAST00012,fazenda Limpo Grande,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17791,BARRA DA MELANCIA,TO1707702BAST00013,Fazenda Barra da Melancia,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17792,ILHA DOS BOTES II,TO1707702BAST00014,Ilha dos Botes,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17793,ILHA DOS BOTES I,TO1707702BAST00015,Ilha dos Botes,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17794,VITÓRIA,TO1707702BAST00016,fazenda Vitória,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17795,TRAVESSIA,TO1707702BAST00017,ignorada,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17864,GOIATINS II,TO1709005BAST00006,fazenda Matinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17865,GOIATINS,TO1709005BAST00007,fazenda Matinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17879,Taboquinha II,TO1710904BAST00002,Fazenda Taboquinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17881,TABOQUINHA I,TO1710904BAST00004,fazenda Taboquinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17955,Ruinas de São Luís,TO1714203BAST00004,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17959,CUNHÃ,TO1715705BAST00014,Chacará Recanto,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17960,COBRA VERDE,TO1715705BAST00015,não identificado,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17961,CANA BRAVA II,TO1715705BAST00016,fazenda São Francisco,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17962,CANA BRAVA I,TO1715705BAST00017,fazenda São Francisco,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17963,ABRIGO DO CROATÁ,TO1713809BAST00001,Fazenda Rio das Pedras,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17964,CROATÁ II,TO1713809BAST00002,fazenda Rio das Pedras,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17965,ANGICO,TO1713809BAST00003,Fazenda Santo Antonio,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17966,CACHOEIRINHA II,TO1713809BAST00004,fazenda Cachoeirinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17967,BURITIZINHO VI,TO1713809BAST00005,fazenda Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17968,BURITIZINHO V,TO1713809BAST00006,fazenda Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
17986,Dois Irmãos,TO1716505BAST00012,Fazenda Dois Irmãos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18639,SÍTIO RIBEIRÃO DE PEDRAS,TO1703008BAST00020,Fazenda Santarém,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18377,Descanço,TO1715259BAST00002,Fazenda Descanço,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18161,Sítio do Pinga lV,TO1700301BAST00005,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18162,Sítio Grota Seca I,TO1700301BAST00006,Fazenda Camila,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18163,Sítio Capela,TO1700301BAST00007,Capela de São João Batista.,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18640,Barrinha,TO1718758BAST00003,Fazenda Canadá,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18165,Sítio Guaipeba,TO1713809BAST00007,Fazenda Curicaca,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18166,Sítio Abrigo da Aroeira,TO1713809BAST00008,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18167,Sítio Abrigo do Beija-flor,TO1713809BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18168,Sítio Buritizinho II,TO1713809BAST00010,Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18169,Sítio Buritizinho IV,TO1713809BAST00011,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18170,Sítio do Boto,TO1713809BAST00012,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18171,Sítio Buritizinho III,TO1713809BAST00013,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18172,Sitio da Praia,TO1713809BAST00014,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18173,Sítio Jatobá,TO1713809BAST00015,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18179,Sítio Alto Bonito,TO1706506BAST00003,Fazenda Lapeira,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18180,Cartucho,TO1709005BAST00009,Cartucho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18181,Tauá,TO1709005BAST00010,Povoado Tauá,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18182,Chapadinha,TO1709005BAST00011,Fazenda Chapadinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18183,Recreio,TO1709005BAST00012,Fazenda Recreio,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18185,Baixão,TO1710508BAST00001,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18188,Cajazeiro,TO1716505BAST00013,Fazenda Poço Azul,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18234,Sítio Missão - GO-PA-074-GO,TO1707009BAST00018,Localidade chamada de Missões,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18235,Sítio Jatobá,TO1707009BAST00019,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18241,SÍTIO ABRIGO DA  MATANÇA,TO1703008BAST00009,Fazenda Flecha Dourada,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18242,SÍTIO MATRINXÃ,TO1703008BAST00010,Fazenda Morro Grande,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18243,SÍTIO OURO NEGRO,TO1703008BAST00011,Chácara Ouro Verde - Fazenda Santarém,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18244,ABRIGO DOS COELHOS,TO1703008BAST00012,Fazenda do Buritizal,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18300,ABRIGO DA PORTEIRA,TO1706506BAST00004,Fazenda Porteira,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18301,Sítio Sucurui I,TO1707009BAST00020,Fazenda Água Trafo próximo da divisa da com a fazenda Vale Verde,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
